relationship,method,colourDistribution,static,l,r,maxExecsPS,result,p_acc,p_den,time
colours,numbers,4rectangles,True,0.06,0.95,5,0.06773617414039394,0.9933822644687763,0.006617735531223679,425.7421395778656
colours,numbers,4rectangles,True,0.06,0.95,5,0.06773617414039394,0.9955480688244496,0.004451931175550475,428.38256096839905
colours,numbers,4rectangles,True,0.06,0.95,5,0.06773617414039394,0.9944651666466129,0.005534833353387078,425.6637372970581
colours,numbers,4rectangles,True,0.06,0.95,5,0.06773617414039394,0.9938635543255926,0.006136445674407412,427.527774810791
colours,numbers,4rectangles,True,0.06,0.95,5,0.06600968118870341,0.9953074238960414,0.0046925761039586095,429.0354835987091
colours,numbers,4rectangles,True,0.06,0.95,5,0.06773617414039394,0.9949464565034292,0.005053543496570809,428.675066947937
colours,numbers,4rectangles,True,0.06,0.95,5,0.06769863375194364,0.9942245217182047,0.005775478281795211,427.7231800556183
colours,numbers,4rectangles,True,0.06,0.95,5,0.06773617414039394,0.9936229093971845,0.006377090602815546,427.2048645019531
colours,numbers,4rectangles,True,0.06,0.95,5,0.06773617414039394,0.9949464565034292,0.005053543496570809,428.3626034259796
colours,numbers,4rectangles,True,0.06,0.95,5,0.06773617414039394,0.9939838767897966,0.006016123210203345,426.3833239078522
colours,numbers,4rectangles,True,0.03,0.095,5,0.06665666377335597,0.9956331877729258,0.004366812227074236,50.22148537635803
colours,numbers,4rectangles,True,0.03,0.095,5,0.06773617414039394,0.9879912663755459,0.012008733624454149,50.42611384391785
colours,numbers,4rectangles,True,0.03,0.095,5,0.06773617414039394,0.99235807860262,0.007641921397379912,50.26643490791321
colours,numbers,4rectangles,True,0.03,0.095,5,0.06773617414039394,0.990174672489083,0.009825327510917031,50.147435426712036
colours,numbers,4rectangles,True,0.03,0.095,5,0.06604046118103238,0.9934497816593887,0.006550218340611353,50.51085662841797
colours,numbers,4rectangles,True,0.03,0.095,5,0.06773617414039394,0.9956331877729258,0.004366812227074236,50.55723476409912
colours,numbers,4rectangles,True,0.03,0.095,5,0.06773617414039394,0.9934497816593887,0.006550218340611353,50.090948820114136
colours,numbers,4rectangles,True,0.03,0.095,5,0.06773617414039394,0.9956331877729258,0.004366812227074236,50.40973997116089
colours,numbers,4rectangles,True,0.03,0.095,5,0.06773617414039394,0.9934497816593887,0.006550218340611353,50.15620017051697
colours,numbers,4rectangles,True,0.03,0.095,5,0.06773617414039394,0.9956331877729258,0.004366812227074236,50.197922229766846
