relationship,method,colourDistribution,static,l,r,maxExecsPS,result,time,tempC0,tempC1,tempC2,tempC3,tempC4,tempC5
classic,,,True,0.06,0.095,1,0.04945809606247558,582.8875601291656,78.0,77.0,79.0,76.0,78.0,78.0
classic,,,True,0.06,0.095,1,0.04354914107423783,596.39501953125,78.0,76.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.046759068427449514,572.9746792316437,74.0,77.0,77.0,77.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.042918158487924886,579.9784812927246,77.0,76.0,77.0,77.0,75.0,73.0
classic,,,True,0.06,0.095,1,0.04928080792379094,572.2722249031067,77.0,77.0,76.0,77.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.04440130170714643,595.3295032978058,77.0,77.0,79.0,78.0,73.0,77.0
classic,,,True,0.06,0.095,1,0.046115683458425094,583.6929457187653,79.0,76.0,79.0,76.0,77.0,76.0
classic,,,True,0.06,0.095,1,0.05064175750303657,575.397213935852,77.0,75.0,79.0,79.0,77.0,77.0
classic,,,True,0.06,0.095,1,0.04741513785651216,578.6078197956085,74.0,76.0,77.0,77.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.044729026514106686,578.4620654582977,77.0,76.0,78.0,77.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04432206816647979,576.4172999858856,77.0,76.0,76.0,76.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.04528272248906977,580.5194184780121,78.0,76.0,79.0,76.0,75.0,77.0
classic,,,True,0.06,0.095,1,0.04686971689319876,585.8737680912018,78.0,76.0,79.0,79.0,73.0,78.0
classic,,,True,0.06,0.095,1,0.04344459474438039,597.1469192504883,79.0,75.0,80.0,80.0,78.0,77.0
classic,,,True,0.06,0.095,1,0.04227454305890156,579.6011543273926,76.0,75.0,75.0,76.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.03978982546965498,581.970059633255,76.0,77.0,78.0,77.0,76.0,74.0
classic,,,True,0.06,0.095,1,0.04090811414739347,592.1406328678131,74.0,77.0,79.0,76.0,75.0,78.0
classic,,,True,0.06,0.095,1,0.04679717173228308,571.4092683792114,78.0,77.0,79.0,75.0,76.0,77.0
classic,,,True,0.06,0.095,1,0.05122607275993831,579.6734318733215,77.0,76.0,79.0,78.0,73.0,78.0
classic,,,True,0.06,0.095,1,0.046016992183743874,572.3763699531555,79.0,75.0,79.0,79.0,77.0,78.0
classic,,,True,0.06,0.095,1,0.04058734184922406,579.3748676776886,76.0,77.0,75.0,77.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.044457375070766976,579.8583247661591,76.0,77.0,79.0,77.0,75.0,74.0
classic,,,True,0.06,0.095,1,0.04464519478812492,578.554114818573,74.0,77.0,79.0,77.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.04755716889101901,571.4001860618591,77.0,76.0,79.0,75.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.0384578247731723,587.5115773677826,76.0,77.0,80.0,79.0,74.0,77.0
classic,,,True,0.06,0.095,1,0.04811113705435009,585.9150233268738,78.0,75.0,79.0,79.0,78.0,77.0
classic,,,True,0.06,0.095,1,0.0469310646490322,573.3826234340668,76.0,76.0,75.0,76.0,75.0,75.0
classic,,,True,0.06,0.095,1,0.0423627883370967,591.0897145271301,76.0,76.0,79.0,76.0,75.0,73.0
classic,,,True,0.06,0.095,1,0.053135190302783485,583.9820079803467,74.0,77.0,79.0,76.0,76.0,77.0
classic,,,True,0.06,0.095,1,0.04784924724251829,578.9174854755402,77.0,76.0,79.0,75.0,75.0,76.0
classic,,,True,0.06,0.095,1,0.045747745505547305,592.6979320049286,78.0,77.0,80.0,79.0,74.0,76.0
