relationship,method,colourDistribution,static,l,r,maxExecsPS,result,time,tempC0,tempC1,tempC2,tempC3,tempC4,tempC5
peers,or,,True,0.06,0.095,1,0.09415994218092837,601.5054347515106,79.0,78.0,80.0,77.0,79.0,76.0
peers,or,,True,0.06,0.095,1,0.097236890251754,573.7944724559784,78.0,77.0,77.0,78.0,79.0,76.0
peers,or,,True,0.06,0.095,1,0.10123868828576706,593.9654452800751,80.0,78.0,79.0,76.0,79.0,76.0
peers,or,,True,0.06,0.095,1,0.09901083195728752,570.2734954357147,77.0,79.0,76.0,81.0,77.0,78.0
peers,or,,True,0.06,0.095,1,0.07973556535580449,606.5775141716003,79.0,78.0,80.0,77.0,79.0,77.0
peers,or,,True,0.06,0.095,1,0.09442664629173357,578.656453371048,79.0,80.0,77.0,81.0,79.0,78.0
peers,or,,True,0.06,0.095,1,0.10066339966822166,601.5521667003632,80.0,78.0,80.0,77.0,80.0,77.0
peers,or,,True,0.06,0.095,1,0.10112322698944352,581.4252433776855,77.0,81.0,77.0,81.0,77.0,78.0
peers,or,,True,0.06,0.095,1,0.0946789173162609,594.4288558959961,80.0,78.0,80.0,77.0,79.0,77.0
peers,or,,True,0.06,0.095,1,0.08332392766281582,574.7666578292847,73.0,76.0,76.0,64.0,72.0,72.0
peers,or,,True,0.06,0.095,1,0.09807088075412648,597.8752174377441,74.0,72.0,63.0,77.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.0988747538990363,574.3775336742401,75.0,62.0,75.0,76.0,71.0,76.0
peers,or,,True,0.06,0.095,1,0.09772212814111887,585.6703102588654,64.0,76.0,75.0,77.0,72.0,76.0
peers,or,,True,0.06,0.095,1,0.08601613672061555,586.9779093265533,73.0,76.0,76.0,77.0,62.0,73.0
peers,or,,True,0.06,0.095,1,0.10028388577587304,599.7735316753387,74.0,76.0,63.0,73.0,74.0,75.0
peers,or,,True,0.06,0.095,1,0.08658442244589175,580.4882922172546,73.0,62.0,77.0,75.0,75.0,74.0
peers,or,,True,0.06,0.095,1,0.10289711536919507,597.4911642074585,75.0,76.0,77.0,73.0,75.0,62.0
peers,or,,True,0.06,0.095,1,0.08743367887023712,574.8558373451233,74.0,75.0,63.0,76.0,74.0,71.0
peers,or,,True,0.06,0.095,1,0.09013767938236347,589.749947309494,64.0,76.0,76.0,77.0,71.0,75.0
peers,or,,True,0.06,0.095,1,0.09480306462627072,581.1512463092804,65.0,73.0,74.0,76.0,75.0,75.0
peers,or,,True,0.06,0.095,1,0.09030877735396155,589.5994560718536,76.0,75.0,76.0,73.0,62.0,75.0
peers,or,,True,0.06,0.095,1,0.08763935071530471,589.033613204956,76.0,74.0,77.0,77.0,71.0,62.0
peers,or,,True,0.06,0.095,1,0.0916478678157733,589.339323759079,75.0,73.0,78.0,76.0,75.0,62.0
peers,or,,True,0.06,0.095,1,0.09650629802785593,577.4043273925781,76.0,77.0,75.0,73.0,62.0,74.0
peers,or,,True,0.06,0.095,1,0.08717705176490817,589.4364709854126,76.0,75.0,73.0,64.0,75.0,74.0
peers,or,,True,0.06,0.095,1,0.10105579637877266,576.2902255058289,74.0,76.0,63.0,73.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.09901473241632423,597.7256031036377,76.0,76.0,72.0,76.0,75.0,62.0
peers,or,,True,0.06,0.095,1,0.09656037764202359,569.6356992721558,74.0,73.0,76.0,77.0,63.0,72.0
peers,or,,True,0.06,0.095,1,0.08777574576978206,597.2345900535583,76.0,76.0,72.0,77.0,62.0,75.0
peers,or,,True,0.06,0.095,1,0.11076528822047248,576.1682512760162,73.0,76.0,75.0,76.0,75.0,63.0
peers,or,,True,0.06,0.095,1,0.09068475782603988,591.2948133945465,76.0,76.0,77.0,75.0,71.0,62.0
peers,or,,True,0.06,0.095,1,0.095647785240395,570.5083494186401,74.0,63.0,77.0,75.0,75.0,71.0
peers,or,,True,0.06,0.095,1,0.09646190898416324,595.9062638282776,75.0,62.0,77.0,74.0,75.0,72.0
peers,or,,True,0.06,0.095,1,0.08603385983816653,579.8040552139282,72.0,76.0,74.0,76.0,75.0,63.0
peers,or,,True,0.06,0.095,1,0.08632020806301384,590.8940856456757,75.0,63.0,72.0,76.0,73.0,74.0
peers,or,,True,0.06,0.095,1,0.09321235780654771,584.3904368877411,72.0,74.0,76.0,64.0,75.0,74.0
peers,or,,True,0.06,0.095,1,0.0900319058676492,592.010249376297,72.0,76.0,63.0,77.0,71.0,75.0
peers,or,,True,0.06,0.095,1,0.0985436859723558,582.7539298534393,73.0,77.0,63.0,77.0,73.0,72.0
peers,or,,True,0.06,0.095,1,0.10447961932698632,598.1505241394043,73.0,63.0,73.0,75.0,75.0,76.0
peers,or,,True,0.06,0.095,1,0.09188251939486371,578.5442378520966,64.0,75.0,72.0,77.0,74.0,75.0
peers,or,,True,0.06,0.095,1,0.10235643425101883,593.2524285316467,73.0,62.0,75.0,76.0,76.0,72.0
peers,or,,True,0.06,0.095,1,0.09793245539590507,571.3358619213104,73.0,71.0,77.0,64.0,75.0,73.0
peers,or,,True,0.06,0.095,1,0.08976989381140363,602.6578648090363,75.0,75.0,72.0,76.0,72.0,62.0
peers,or,,True,0.06,0.095,1,0.09228022001049697,574.709538936615,75.0,63.0,77.0,75.0,74.0,71.0
peers,or,,True,0.06,0.095,1,0.09138281985247149,592.0113840103149,74.0,77.0,77.0,72.0,72.0,62.0
peers,or,,True,0.06,0.095,1,0.10365990301088591,570.612119436264,76.0,74.0,76.0,73.0,62.0,74.0
peers,or,,True,0.06,0.095,1,0.08999010785381278,603.3788874149323,73.0,77.0,76.0,76.0,61.0,71.0
peers,or,,True,0.06,0.095,1,0.09134130734631236,580.5563271045685,73.0,76.0,63.0,73.0,74.0,74.0
peers,or,,True,0.06,0.095,1,0.09128858286272229,589.8600282669067,74.0,74.0,64.0,75.0,70.0,76.0
peers,or,,True,0.06,0.095,1,0.08244786818421226,584.4117605686188,73.0,76.0,76.0,76.0,71.0,62.0
